RoadAccidents055_x264: [('RoadAccidents', 0.43554), ('Normal_Videos_', 0.3565933), ('Burglary', 0.3013699), ('Arrest', 0.26540253), ('Vandalism', 0.260983), ('Assault', 0.22866982), ('Arson', 0.22718191), ('Robbery', 0.20958203), ('Explosion', 0.20549235), ('Shooting', 0.19854407), ('Shoplifting', 0.19177486), ('Fighting', 0.16508517), ('Stealing', 0.16344367), ('Abuse', 0.14400446)]
Shooting044_x264: [('RoadAccidents', 0.3530319), ('Burglary', 0.22922316), ('Normal_Videos_', 0.22823876), ('Shoplifting', 0.18765342), ('Stealing', 0.18749258), ('Vandalism', 0.17525402), ('Shooting', 0.1655362), ('Arson', 0.1574104), ('Arrest', 0.14961147), ('Robbery', 0.14913085), ('Explosion', 0.12448038), ('Fighting', 0.12124111), ('Assault', 0.11431496), ('Abuse', 0.063378796)]
Shooting004_x264: [('RoadAccidents', 0.441568), ('Normal_Videos_', 0.34081125), ('Explosion', 0.3362355), ('Shooting', 0.30963272), ('Fighting', 0.2965693), ('Vandalism', 0.2918396), ('Arson', 0.27764446), ('Assault', 0.26603687), ('Abuse', 0.25382894), ('Arrest', 0.21209823), ('Robbery', 0.18903841), ('Burglary', 0.18571842), ('Stealing', 0.1737413), ('Shoplifting', 0.16728467)]
Shooting012_x264: [('Normal_Videos_', 0.41395324), ('RoadAccidents', 0.33641273), ('Explosion', 0.2694341), ('Arson', 0.2607364), ('Shooting', 0.25400093), ('Vandalism', 0.24506688), ('Arrest', 0.24475905), ('Stealing', 0.22436464), ('Fighting', 0.22267741), ('Burglary', 0.2166828), ('Shoplifting', 0.20914689), ('Abuse', 0.19757754), ('Robbery', 0.196416), ('Assault', 0.18287872)]
Shooting028_x264: [('Burglary', 0.37202865), ('Shoplifting', 0.3666355), ('Normal_Videos_', 0.36140853), ('Arson', 0.35213673), ('RoadAccidents', 0.33091825), ('Robbery', 0.32984746), ('Explosion', 0.30426562), ('Arrest', 0.27714264), ('Shooting', 0.27069786), ('Stealing', 0.26457107), ('Vandalism', 0.26196113), ('Assault', 0.23030244), ('Abuse', 0.2116904), ('Fighting', 0.1879701)]
Shooting041_x264: [('RoadAccidents', 0.52015495), ('Normal_Videos_', 0.2826615), ('Shoplifting', 0.25991756), ('Burglary', 0.25849342), ('Stealing', 0.2559809), ('Shooting', 0.2517223), ('Arson', 0.25088578), ('Arrest', 0.2457194), ('Vandalism', 0.23790738), ('Fighting', 0.2079128), ('Robbery', 0.19804019), ('Explosion', 0.1970807), ('Abuse', 0.17300667), ('Assault', 0.17114511)]
Shooting023_x264: [('RoadAccidents', 0.40384817), ('Normal_Videos_', 0.3148437), ('Assault', 0.30511594), ('Vandalism', 0.29159814), ('Arrest', 0.28180727), ('Burglary', 0.2782392), ('Shoplifting', 0.27026787), ('Robbery', 0.2548282), ('Fighting', 0.2344612), ('Abuse', 0.22497873), ('Shooting', 0.21546845), ('Stealing', 0.21494494), ('Arson', 0.21398564), ('Explosion', 0.1752912)]
Shooting021_x264: [('RoadAccidents', 0.40211558), ('Burglary', 0.37882242), ('Normal_Videos_', 0.3620881), ('Shoplifting', 0.29046786), ('Arrest', 0.28638756), ('Vandalism', 0.28625643), ('Arson', 0.28310543), ('Robbery', 0.26034564), ('Stealing', 0.25150204), ('Shooting', 0.20557256), ('Abuse', 0.19327042), ('Explosion', 0.18666124), ('Assault', 0.1692197), ('Fighting', 0.12275754)]
Shooting009_x264: [('Shoplifting', 0.42226553), ('Robbery', 0.401237), ('Burglary', 0.37986892), ('RoadAccidents', 0.37138522), ('Vandalism', 0.34255236), ('Stealing', 0.32947338), ('Normal_Videos_', 0.3092663), ('Arson', 0.2990819), ('Explosion', 0.26894632), ('Shooting', 0.23512036), ('Assault', 0.21594524), ('Abuse', 0.2131525), ('Arrest', 0.20756206), ('Fighting', 0.16909271)]
Shooting031_x264: [('RoadAccidents', 0.3674393), ('Normal_Videos_', 0.34565073), ('Arrest', 0.31497598), ('Burglary', 0.3110165), ('Shoplifting', 0.28505528), ('Robbery', 0.26708913), ('Vandalism', 0.25654548), ('Shooting', 0.2460159), ('Stealing', 0.2292707), ('Assault', 0.22400284), ('Arson', 0.21645936), ('Abuse', 0.2139034), ('Explosion', 0.20951244), ('Fighting', 0.17294481)]
Shooting048_x264: [('Robbery', 0.3770276), ('Burglary', 0.3210538), ('Normal_Videos_', 0.2940296), ('Shoplifting', 0.28205067), ('Arrest', 0.27580035), ('RoadAccidents', 0.26169848), ('Assault', 0.23291951), ('Stealing', 0.23274276), ('Shooting', 0.22515829), ('Vandalism', 0.22338438), ('Arson', 0.20492896), ('Explosion', 0.20407581), ('Abuse', 0.19496629), ('Fighting', 0.15110224)]
Shooting010_x264: [('RoadAccidents', 0.36813217), ('Normal_Videos_', 0.30463767), ('Burglary', 0.27730376), ('Shoplifting', 0.24234743), ('Arson', 0.23807782), ('Arrest', 0.2365047), ('Robbery', 0.22742474), ('Stealing', 0.21788856), ('Vandalism', 0.21780092), ('Explosion', 0.19442967), ('Assault', 0.19074649), ('Shooting', 0.17771114), ('Abuse', 0.16115916), ('Fighting', 0.1059304)]
Shooting037_x264: [('RoadAccidents', 0.49842), ('Shooting', 0.24907953), ('Stealing', 0.24368528), ('Normal_Videos_', 0.24266566), ('Burglary', 0.21556677), ('Robbery', 0.20966722), ('Arson', 0.20829174), ('Shoplifting', 0.20346758), ('Arrest', 0.20194158), ('Vandalism', 0.18858385), ('Explosion', 0.17571922), ('Fighting', 0.17303106), ('Assault', 0.15282857), ('Abuse', 0.120004416)]
Shooting017_x264: [('Normal_Videos_', 0.3790306), ('Burglary', 0.28995675), ('Vandalism', 0.23365772), ('RoadAccidents', 0.23336025), ('Arrest', 0.22021797), ('Shoplifting', 0.20137158), ('Robbery', 0.19511446), ('Arson', 0.19453922), ('Stealing', 0.19327766), ('Explosion', 0.19074611), ('Shooting', 0.1534752), ('Abuse', 0.15311302), ('Assault', 0.14845072), ('Fighting', 0.08343868)]
Shooting008_x264: [('Shoplifting', 0.3099092), ('Normal_Videos_', 0.28111136), ('RoadAccidents', 0.24381885), ('Burglary', 0.19680792), ('Shooting', 0.19509643), ('Vandalism', 0.18641564), ('Robbery', 0.16281891), ('Explosion', 0.15026692), ('Stealing', 0.14696583), ('Arson', 0.14682339), ('Arrest', 0.13219953), ('Fighting', 0.1269407), ('Abuse', 0.12638727), ('Assault', 0.12443969)]
Shooting027_x264: [('Normal_Videos_', 0.39524698), ('Burglary', 0.2835386), ('RoadAccidents', 0.22592789), ('Arson', 0.20687422), ('Robbery', 0.2027994), ('Shoplifting', 0.19496132), ('Vandalism', 0.17352939), ('Arrest', 0.1698401), ('Shooting', 0.16844088), ('Assault', 0.15976653), ('Stealing', 0.14269927), ('Explosion', 0.11741757), ('Fighting', 0.11306115), ('Abuse', 0.11239952)]
Shooting002_x264: [('RoadAccidents', 0.36614108), ('Normal_Videos_', 0.3288618), ('Shoplifting', 0.27677017), ('Arrest', 0.2574755), ('Stealing', 0.24986614), ('Burglary', 0.24682602), ('Vandalism', 0.23196313), ('Shooting', 0.23074323), ('Abuse', 0.21214879), ('Assault', 0.21127428), ('Fighting', 0.20961094), ('Robbery', 0.20505595), ('Arson', 0.20273113), ('Explosion', 0.19157395)]
Shooting033_x264: [('RoadAccidents', 0.5136241), ('Burglary', 0.34987286), ('Vandalism', 0.3359012), ('Arrest', 0.3345494), ('Assault', 0.32699662), ('Arson', 0.3047393), ('Normal_Videos_', 0.29162765), ('Shooting', 0.2873268), ('Robbery', 0.2816117), ('Shoplifting', 0.27323633), ('Abuse', 0.27070427), ('Stealing', 0.2607747), ('Fighting', 0.24768992), ('Explosion', 0.23903677)]
Abuse002_x264: [('RoadAccidents', 0.44099757), ('Arrest', 0.22970048), ('Shoplifting', 0.20654982), ('Robbery', 0.1812113), ('Shooting', 0.17982218), ('Stealing', 0.1739565), ('Burglary', 0.16870636), ('Normal_Videos_', 0.15510982), ('Arson', 0.1448768), ('Vandalism', 0.14421028), ('Explosion', 0.1320728), ('Fighting', 0.12771107), ('Abuse', 0.09101981), ('Assault', 0.06646648)]
Abuse006_x264: [('RoadAccidents', 0.3932249), ('Burglary', 0.3927969), ('Arrest', 0.3806649), ('Assault', 0.37220207), ('Vandalism', 0.3129484), ('Abuse', 0.30746478), ('Robbery', 0.30727756), ('Arson', 0.30411738), ('Normal_Videos_', 0.2964322), ('Shoplifting', 0.2943921), ('Shooting', 0.26306143), ('Stealing', 0.2559925), ('Fighting', 0.22577289), ('Explosion', 0.21855734)]
Abuse039_x264: [('Normal_Videos_', 0.2965057), ('Explosion', 0.28394303), ('RoadAccidents', 0.2636837), ('Vandalism', 0.20653339), ('Arson', 0.19652355), ('Burglary', 0.19024763), ('Arrest', 0.17942558), ('Stealing', 0.17192662), ('Fighting', 0.17143133), ('Shooting', 0.16841957), ('Abuse', 0.16217159), ('Robbery', 0.15942624), ('Assault', 0.15085387), ('Shoplifting', 0.14488687)]
Abuse001_x264: [('Normal_Videos_', 0.19093582), ('Explosion', 0.18432693), ('Arson', 0.17515568), ('Shooting', 0.16988176), ('Fighting', 0.16752775), ('RoadAccidents', 0.14277625), ('Stealing', 0.13319705), ('Vandalism', 0.1304764), ('Arrest', 0.13012587), ('Shoplifting', 0.11689408), ('Burglary', 0.11386071), ('Abuse', 0.08739227), ('Robbery', 0.078060836), ('Assault', 0.06925506)]
Abuse049_x264: [('Explosion', 0.3350486), ('Normal_Videos_', 0.314478), ('Arson', 0.24870831), ('Vandalism', 0.24312228), ('RoadAccidents', 0.23760913), ('Shooting', 0.22998363), ('Assault', 0.20695125), ('Fighting', 0.19545607), ('Abuse', 0.18050958), ('Burglary', 0.16993134), ('Arrest', 0.15914391), ('Robbery', 0.15307118), ('Stealing', 0.12627685), ('Shoplifting', 0.10502185)]
Abuse043_x264: [('Abuse', 0.35573444), ('Burglary', 0.28626674), ('Vandalism', 0.2757377), ('RoadAccidents', 0.25059694), ('Normal_Videos_', 0.24762052), ('Shoplifting', 0.22952032), ('Shooting', 0.22772695), ('Assault', 0.22764626), ('Stealing', 0.22589953), ('Arson', 0.22005539), ('Arrest', 0.20885493), ('Fighting', 0.20705393), ('Robbery', 0.18637903), ('Explosion', 0.18394491)]
Abuse008_x264: [('Arrest', 0.29520553), ('Burglary', 0.2614145), ('RoadAccidents', 0.21825162), ('Stealing', 0.19764206), ('Shoplifting', 0.19756086), ('Vandalism', 0.1966079), ('Assault', 0.18928884), ('Fighting', 0.18824571), ('Explosion', 0.1864853), ('Abuse', 0.17891341), ('Arson', 0.17462611), ('Robbery', 0.17157814), ('Normal_Videos_', 0.16608196), ('Shooting', 0.15467012)]
Abuse016_x264: [('Normal_Videos_', 0.4143426), ('Burglary', 0.27674556), ('RoadAccidents', 0.26681304), ('Shooting', 0.25830075), ('Vandalism', 0.2176198), ('Arson', 0.21500689), ('Assault', 0.21216862), ('Abuse', 0.21074635), ('Arrest', 0.20591283), ('Shoplifting', 0.20122467), ('Fighting', 0.19981274), ('Explosion', 0.19636402), ('Stealing', 0.19021282), ('Robbery', 0.15853003)]
Abuse037_x264: [('Normal_Videos_', 0.27590376), ('RoadAccidents', 0.25839654), ('Explosion', 0.22134052), ('Arson', 0.20287049), ('Shooting', 0.20221722), ('Vandalism', 0.16340055), ('Stealing', 0.16144738), ('Burglary', 0.15811627), ('Fighting', 0.14809915), ('Arrest', 0.13535318), ('Shoplifting', 0.12594204), ('Abuse', 0.10624492), ('Assault', 0.09985229), ('Robbery', 0.08906561)]
Abuse024_x264: [('Normal_Videos_', 0.34220064), ('Shoplifting', 0.25753915), ('Burglary', 0.20359325), ('Robbery', 0.19055931), ('RoadAccidents', 0.17836931), ('Stealing', 0.13259083), ('Assault', 0.13115723), ('Vandalism', 0.1270034), ('Shooting', 0.12290551), ('Arrest', 0.1133713), ('Arson', 0.091617644), ('Explosion', 0.08242152), ('Abuse', 0.08133327), ('Fighting', 0.07467795)]
Abuse023_x264: [('Fighting', 0.34832704), ('Explosion', 0.29767883), ('Vandalism', 0.23950171), ('Normal_Videos_', 0.2381793), ('Abuse', 0.23257093), ('Arson', 0.22607906), ('Assault', 0.22211689), ('RoadAccidents', 0.20002386), ('Arrest', 0.18462507), ('Burglary', 0.18237737), ('Shooting', 0.16279703), ('Shoplifting', 0.13383389), ('Stealing', 0.13305372), ('Robbery', 0.124204695)]
Abuse021_x264: [('Normal_Videos_', 0.3081376), ('Burglary', 0.19819923), ('Explosion', 0.18352816), ('Vandalism', 0.1807783), ('Arson', 0.18005672), ('Shooting', 0.166105), ('Stealing', 0.16442262), ('Abuse', 0.16000018), ('Shoplifting', 0.14215854), ('Arrest', 0.14011246), ('Fighting', 0.13515589), ('RoadAccidents', 0.1347343), ('Assault', 0.094786115), ('Robbery', 0.083349675)]
Abuse036_x264: [('Normal_Videos_', 0.25238287), ('Explosion', 0.2478401), ('Arson', 0.17833054), ('RoadAccidents', 0.16073439), ('Vandalism', 0.15590146), ('Fighting', 0.15045898), ('Shooting', 0.14492741), ('Arrest', 0.13450642), ('Burglary', 0.13074382), ('Stealing', 0.12950814), ('Abuse', 0.12351044), ('Assault', 0.105369456), ('Shoplifting', 0.101846114), ('Robbery', 0.09158751)]
Abuse012_x264: [('Normal_Videos_', 0.19556677), ('Explosion', 0.15613063), ('Arson', 0.14691608), ('Stealing', 0.13590375), ('Shoplifting', 0.12650964), ('Shooting', 0.12580508), ('Vandalism', 0.12172159), ('Fighting', 0.12011712), ('Abuse', 0.11749591), ('Burglary', 0.11322844), ('Robbery', 0.10432851), ('Arrest', 0.09747708), ('RoadAccidents', 0.08784386), ('Assault', 0.08544703)]
Abuse034_x264: [('RoadAccidents', 0.4259308), ('Normal_Videos_', 0.26200134), ('Arson', 0.22529402), ('Burglary', 0.21862504), ('Shooting', 0.21792762), ('Vandalism', 0.21561599), ('Stealing', 0.20144549), ('Shoplifting', 0.19724207), ('Explosion', 0.19306111), ('Fighting', 0.15779638), ('Assault', 0.14133418), ('Arrest', 0.1368044), ('Abuse', 0.13212761), ('Robbery', 0.13071105)]
Abuse032_x264: [('Normal_Videos_', 0.2244827), ('Abuse', 0.19490582), ('Burglary', 0.18963651), ('Explosion', 0.18416291), ('Arrest', 0.16974097), ('RoadAccidents', 0.169103), ('Assault', 0.15766406), ('Vandalism', 0.15411887), ('Fighting', 0.15298343), ('Arson', 0.12609974), ('Stealing', 0.121237874), ('Shoplifting', 0.10744893), ('Shooting', 0.10703249), ('Robbery', 0.09698853)]
Abuse031_x264: [('RoadAccidents', 0.27994144), ('Explosion', 0.2656934), ('Normal_Videos_', 0.25951046), ('Shooting', 0.23790547), ('Fighting', 0.21227151), ('Arson', 0.20856775), ('Vandalism', 0.18490672), ('Arrest', 0.16704485), ('Burglary', 0.16248561), ('Stealing', 0.15023942), ('Assault', 0.14663483), ('Shoplifting', 0.12208773), ('Abuse', 0.11929916), ('Robbery', 0.112039015)]
Abuse033_x264: [('Explosion', 0.20738733), ('Normal_Videos_', 0.19313926), ('Arrest', 0.18592271), ('Burglary', 0.18042222), ('Vandalism', 0.15723416), ('Arson', 0.15238097), ('Shoplifting', 0.15170442), ('Abuse', 0.1472965), ('Fighting', 0.139875), ('Stealing', 0.1291593), ('RoadAccidents', 0.12601452), ('Shooting', 0.119759895), ('Assault', 0.11532709), ('Robbery', 0.10695118)]
Abuse041_x264: [('Normal_Videos_', 0.42733333), ('Explosion', 0.2837797), ('Shooting', 0.25933647), ('RoadAccidents', 0.25185192), ('Fighting', 0.2372869), ('Vandalism', 0.2185931), ('Arson', 0.21398796), ('Burglary', 0.1900692), ('Arrest', 0.1896773), ('Stealing', 0.18757471), ('Assault', 0.17815366), ('Abuse', 0.169882), ('Shoplifting', 0.16592611), ('Robbery', 0.15282613)]
Abuse007_x264: [('Normal_Videos_', 0.31426346), ('Explosion', 0.24828659), ('RoadAccidents', 0.23044512), ('Arson', 0.20359173), ('Shooting', 0.2022649), ('Fighting', 0.19471277), ('Vandalism', 0.17130522), ('Burglary', 0.1529376), ('Stealing', 0.13525426), ('Shoplifting', 0.13459483), ('Assault', 0.12609783), ('Arrest', 0.12405126), ('Robbery', 0.12267635), ('Abuse', 0.090144984)]
Abuse029_x264: [('RoadAccidents', 0.231592), ('Normal_Videos_', 0.20383926), ('Burglary', 0.1791426), ('Explosion', 0.17116824), ('Shooting', 0.16150767), ('Arrest', 0.15866534), ('Arson', 0.14797485), ('Stealing', 0.13986927), ('Robbery', 0.13798168), ('Vandalism', 0.13124385), ('Assault', 0.12509915), ('Shoplifting', 0.120482974), ('Fighting', 0.08296333), ('Abuse', 0.049555182)]
Abuse013_x264: [('Fighting', 0.24388677), ('Shooting', 0.20527694), ('Explosion', 0.17784011), ('Normal_Videos_', 0.17657709), ('RoadAccidents', 0.15308091), ('Abuse', 0.14852412), ('Shoplifting', 0.14644194), ('Stealing', 0.14328852), ('Vandalism', 0.14057672), ('Assault', 0.12753059), ('Arson', 0.11235751), ('Arrest', 0.099253505), ('Burglary', 0.09906091), ('Robbery', 0.07100317)]
Abuse046_x264: [('RoadAccidents', 0.29972732), ('Abuse', 0.29178017), ('Assault', 0.2661815), ('Normal_Videos_', 0.2649453), ('Vandalism', 0.25737837), ('Arson', 0.225956), ('Burglary', 0.21969938), ('Arrest', 0.21907419), ('Shoplifting', 0.16631152), ('Explosion', 0.16494843), ('Stealing', 0.1365501), ('Robbery', 0.13645267), ('Fighting', 0.13489963), ('Shooting', 0.12771864)]
Abuse048_x264: [('Normal_Videos_', 0.27445897), ('Vandalism', 0.18929905), ('Arrest', 0.18332136), ('RoadAccidents', 0.16124275), ('Explosion', 0.1538615), ('Burglary', 0.15339549), ('Arson', 0.15316194), ('Abuse', 0.14713252), ('Shooting', 0.125536), ('Stealing', 0.12307407), ('Fighting', 0.121802755), ('Assault', 0.113716185), ('Robbery', 0.10891337), ('Shoplifting', 0.08677278)]
Abuse040_x264: [('Normal_Videos_', 0.35120183), ('Explosion', 0.32549345), ('Arson', 0.24671675), ('Shooting', 0.22145839), ('RoadAccidents', 0.21379969), ('Vandalism', 0.20954163), ('Fighting', 0.20715703), ('Arrest', 0.15094143), ('Abuse', 0.1507883), ('Burglary', 0.14465356), ('Assault', 0.14181058), ('Stealing', 0.123214655), ('Robbery', 0.11850608), ('Shoplifting', 0.07580182)]
Abuse042_x264: [('Normal_Videos_', 0.17948991), ('Shoplifting', 0.123460785), ('RoadAccidents', 0.12082053), ('Vandalism', 0.10990201), ('Stealing', 0.108856864), ('Burglary', 0.10247733), ('Shooting', 0.0884926), ('Explosion', 0.087687425), ('Abuse', 0.08661316), ('Fighting', 0.077261835), ('Arson', 0.07723921), ('Robbery', 0.06032881), ('Assault', 0.048571102), ('Arrest', 0.024829041)]
Abuse004_x264: [('Burglary', 0.3393109), ('Arrest', 0.33231482), ('RoadAccidents', 0.27464688), ('Vandalism', 0.2661957), ('Arson', 0.2647431), ('Robbery', 0.25983542), ('Stealing', 0.25722024), ('Shoplifting', 0.25110772), ('Assault', 0.2465432), ('Explosion', 0.24272999), ('Abuse', 0.2425358), ('Normal_Videos_', 0.23169497), ('Shooting', 0.21615344), ('Fighting', 0.21448366)]
Abuse026_x264: [('RoadAccidents', 0.43788442), ('Arson', 0.2978772), ('Vandalism', 0.27907205), ('Explosion', 0.277915), ('Arrest', 0.27256662), ('Fighting', 0.2686398), ('Burglary', 0.26524287), ('Shooting', 0.25957763), ('Normal_Videos_', 0.25211412), ('Shoplifting', 0.23944509), ('Stealing', 0.23048595), ('Robbery', 0.22958496), ('Assault', 0.21569957), ('Abuse', 0.19309011)]
Abuse025_x264: [('Normal_Videos_', 0.22967884), ('Explosion', 0.16826735), ('Vandalism', 0.16653706), ('Stealing', 0.16526723), ('Fighting', 0.16410966), ('Arson', 0.13511802), ('Shooting', 0.1286413), ('Shoplifting', 0.12504226), ('Burglary', 0.11342141), ('Abuse', 0.11091676), ('Arrest', 0.09873787), ('RoadAccidents', 0.09529186), ('Assault', 0.07650349), ('Robbery', 0.062406026)]
Abuse028_x264: [('Normal_Videos_', 0.31032044), ('RoadAccidents', 0.26751012), ('Burglary', 0.26156297), ('Arson', 0.1965185), ('Vandalism', 0.18649599), ('Arrest', 0.1849372), ('Shooting', 0.17003393), ('Assault', 0.16849768), ('Robbery', 0.15676397), ('Explosion', 0.15296002), ('Abuse', 0.14869002), ('Stealing', 0.14531787), ('Fighting', 0.14474139), ('Shoplifting', 0.1419166)]
Abuse020_x264: [('Vandalism', 0.24183534), ('RoadAccidents', 0.21925054), ('Normal_Videos_', 0.21782291), ('Arrest', 0.21556199), ('Fighting', 0.2068077), ('Arson', 0.2061522), ('Explosion', 0.20171966), ('Burglary', 0.19606808), ('Abuse', 0.18226904), ('Stealing', 0.16695945), ('Assault', 0.16192186), ('Shoplifting', 0.15641756), ('Robbery', 0.14251006), ('Shooting', 0.13653651)]
Abuse038_x264: [('RoadAccidents', 0.33208022), ('Normal_Videos_', 0.33045548), ('Arson', 0.22344832), ('Burglary', 0.21413806), ('Shooting', 0.21242389), ('Vandalism', 0.20106435), ('Arrest', 0.20094857), ('Shoplifting', 0.19863287), ('Stealing', 0.1916363), ('Robbery', 0.18195085), ('Explosion', 0.17844072), ('Fighting', 0.1653514), ('Assault', 0.15427378), ('Abuse', 0.13113719)]
Abuse019_x264: [('Normal_Videos_', 0.2549522), ('Explosion', 0.21811575), ('Abuse', 0.19644234), ('Burglary', 0.18662724), ('Shooting', 0.18559547), ('Fighting', 0.17823663), ('Stealing', 0.17379706), ('Vandalism', 0.17342004), ('Arrest', 0.16674832), ('Arson', 0.15236802), ('Shoplifting', 0.1501974), ('Assault', 0.1474483), ('RoadAccidents', 0.14597236), ('Robbery', 0.13035512)]
Abuse015_x264: [('RoadAccidents', 0.4000755), ('Assault', 0.3854858), ('Burglary', 0.38373488), ('Vandalism', 0.3518278), ('Arrest', 0.3435728), ('Abuse', 0.31848726), ('Robbery', 0.30435458), ('Fighting', 0.30354905), ('Normal_Videos_', 0.29172212), ('Arson', 0.28112963), ('Explosion', 0.2795605), ('Shooting', 0.27621752), ('Shoplifting', 0.27361423), ('Stealing', 0.24081124)]
Abuse027_x264: [('Normal_Videos_', 0.20311409), ('Explosion', 0.19586733), ('Fighting', 0.18167019), ('Stealing', 0.18137197), ('Arson', 0.17774056), ('Shooting', 0.16720372), ('Burglary', 0.15467173), ('Shoplifting', 0.1411856), ('Vandalism', 0.14083397), ('Abuse', 0.12717946), ('Robbery', 0.102956876), ('Arrest', 0.0996646), ('Assault', 0.08490871), ('RoadAccidents', 0.06946513)]
Abuse044_x264: [('Normal_Videos_', 0.22505009), ('Burglary', 0.19092652), ('Explosion', 0.18431768), ('Vandalism', 0.17877704), ('Stealing', 0.17745328), ('Abuse', 0.16666336), ('Arrest', 0.16235468), ('Fighting', 0.15205133), ('Shooting', 0.146115), ('Arson', 0.1441944), ('Shoplifting', 0.14271408), ('RoadAccidents', 0.1328822), ('Robbery', 0.12069433), ('Assault', 0.12005452)]
Abuse030_x264: [('RoadAccidents', 0.35347378), ('Normal_Videos_', 0.34420168), ('Burglary', 0.2832254), ('Robbery', 0.2290994), ('Arrest', 0.22640978), ('Shoplifting', 0.22294828), ('Stealing', 0.20228091), ('Arson', 0.20212671), ('Shooting', 0.19921619), ('Vandalism', 0.18116575), ('Assault', 0.17169175), ('Explosion', 0.16119969), ('Fighting', 0.13520385), ('Abuse', 0.12160222)]
Abuse005_x264: [('Arrest', 0.34764984), ('RoadAccidents', 0.31935424), ('Burglary', 0.31041694), ('Robbery', 0.25297496), ('Arson', 0.21691139), ('Explosion', 0.21239579), ('Vandalism', 0.20688087), ('Shoplifting', 0.19638842), ('Assault', 0.19619495), ('Shooting', 0.19522601), ('Stealing', 0.18744238), ('Normal_Videos_', 0.18632852), ('Abuse', 0.14332888), ('Fighting', 0.12705153)]
Abuse022_x264: [('RoadAccidents', 0.35004675), ('Normal_Videos_', 0.31169263), ('Abuse', 0.28872323), ('Vandalism', 0.28688306), ('Burglary', 0.28357622), ('Shoplifting', 0.26652703), ('Assault', 0.25698966), ('Arrest', 0.23959032), ('Shooting', 0.22749545), ('Explosion', 0.22507083), ('Robbery', 0.22418153), ('Arson', 0.22213086), ('Stealing', 0.21337697), ('Fighting', 0.19346018)]
Abuse010_x264: [('RoadAccidents', 0.42347676), ('Normal_Videos_', 0.31596732), ('Burglary', 0.23704818), ('Shoplifting', 0.2315313), ('Arrest', 0.2217744), ('Vandalism', 0.21428044), ('Arson', 0.21415123), ('Shooting', 0.2060015), ('Stealing', 0.20558132), ('Robbery', 0.19041842), ('Explosion', 0.18225613), ('Abuse', 0.16390741), ('Assault', 0.15369098), ('Fighting', 0.1348607)]
Abuse035_x264: [('Normal_Videos_', 0.29502147), ('Shoplifting', 0.29028428), ('Vandalism', 0.29016256), ('RoadAccidents', 0.2624339), ('Burglary', 0.25223032), ('Arrest', 0.24610785), ('Abuse', 0.24080412), ('Stealing', 0.23907372), ('Arson', 0.23433752), ('Explosion', 0.22830547), ('Assault', 0.20950334), ('Shooting', 0.20370159), ('Fighting', 0.19463469), ('Robbery', 0.17732978)]
Abuse009_x264: [('RoadAccidents', 0.3113495), ('Vandalism', 0.25218272), ('Arrest', 0.23549059), ('Stealing', 0.21124947), ('Shoplifting', 0.20992252), ('Burglary', 0.20704839), ('Normal_Videos_', 0.20512444), ('Robbery', 0.19604741), ('Fighting', 0.17492458), ('Arson', 0.17030777), ('Shooting', 0.15707478), ('Assault', 0.14667371), ('Abuse', 0.14526549), ('Explosion', 0.11705911)]
Abuse018_x264: [('RoadAccidents', 0.41869807), ('Arrest', 0.3727367), ('Burglary', 0.3309321), ('Shoplifting', 0.29617143), ('Robbery', 0.26568025), ('Arson', 0.252052), ('Normal_Videos_', 0.23338792), ('Assault', 0.22435807), ('Vandalism', 0.2211264), ('Stealing', 0.20395549), ('Shooting', 0.19748391), ('Explosion', 0.18947524), ('Fighting', 0.14500846), ('Abuse', 0.116292834)]
Abuse011_x264: [('Explosion', 0.3194018), ('Arson', 0.28292125), ('Vandalism', 0.2585662), ('Normal_Videos_', 0.21946666), ('Arrest', 0.20956674), ('RoadAccidents', 0.20353734), ('Burglary', 0.19641083), ('Abuse', 0.18504632), ('Fighting', 0.17955124), ('Stealing', 0.17547719), ('Shooting', 0.1650855), ('Assault', 0.15318814), ('Robbery', 0.13781072), ('Shoplifting', 0.13771732)]
Abuse003_x264: [('RoadAccidents', 0.3174209), ('Normal_Videos_', 0.30213583), ('Burglary', 0.27438247), ('Vandalism', 0.27201205), ('Arson', 0.22103654), ('Explosion', 0.21679527), ('Shoplifting', 0.20739353), ('Abuse', 0.19947971), ('Shooting', 0.169038), ('Stealing', 0.16466749), ('Robbery', 0.15896887), ('Arrest', 0.13923594), ('Assault', 0.13344471), ('Fighting', 0.12544414)]
Abuse014_x264: [('RoadAccidents', 0.45326045), ('Arson', 0.24463266), ('Stealing', 0.2430286), ('Shoplifting', 0.24256298), ('Vandalism', 0.23282279), ('Explosion', 0.21505079), ('Burglary', 0.21244131), ('Robbery', 0.20352806), ('Normal_Videos_', 0.20135999), ('Arrest', 0.17861214), ('Fighting', 0.16977736), ('Shooting', 0.16928193), ('Abuse', 0.15539879), ('Assault', 0.1233518)]
Abuse050_x264: [('RoadAccidents', 0.35372555), ('Vandalism', 0.22952116), ('Abuse', 0.22474565), ('Arson', 0.22083402), ('Arrest', 0.21642902), ('Assault', 0.20944187), ('Shoplifting', 0.20863576), ('Stealing', 0.20792276), ('Robbery', 0.20120947), ('Burglary', 0.19964331), ('Fighting', 0.19349843), ('Shooting', 0.17480445), ('Explosion', 0.16877408), ('Normal_Videos_', 0.14331642)]
